,W10_b,W11_4,W11_1,W12_a,W13,W14_2,W7,W6_a,W5_a,G1_1,W2_1_b,W5_b,W6_b,W3_1_b,G3,G1_3,G1_2,W1_1,W2_1_a,W3_1_a,W1_2_b,W2_2_a,W2_2_b,W2_2_c,W3_2_a,W3_2_b,W3_2_c,W4_2_a,W4_2_b,W10_a,W9,W14_1,W15,G4_a,G2,W4_1_a,W12_b,G4_b,W11_3,W11_2,W1_2_a,W4_1_b,W8
2018-01-21 00:00:00,27333.333,0.000,0.000,0.000,0.000,0.000,63250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9000.000,9000.000,0.000,0.000,15000.000,9000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,79000.000,0.000,0.000,0.000,0.000,0.000,15000.000,0.000,0.000
2018-01-21 01:00:00,0.000,0.000,0.000,0.000,0.000,0.000,31050.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9000.000,9000.000,0.000,0.000,15000.000,9000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1316.667,0.000,0.000,0.000,0.000,0.000,15000.000,0.000,0.000
2018-01-21 02:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2400.000,3000.000,0.000,0.000,15000.000,2100.000,0.000,0.000,0.000,11366.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14500.000,0.000,0.000
2018-01-21 03:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6250.000,0.000,0.000,0.000,0.000,62000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-21 04:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21700.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-21 05:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-21 06:00:00,0.000,0.000,17500.000,0.000,0.000,0.000,9200.000,0.000,18600.000,88000.000,0.000,7500.000,0.000,0.000,0.000,0.000,0.000,61433.333,983.333,1000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3250.000,0.000,0.000,4066.667,9450.000,81666.667,0.000,0.000,60083.333,7116.667,0.000,0.000,25000.000,0.000,20250.000,95400.000
2018-01-21 07:00:00,0.000,0.000,75000.000,56933.333,47500.000,0.000,69000.000,12133.333,62000.000,60500.000,43266.667,25000.000,0.000,56066.667,0.000,0.000,0.000,97000.000,59000.000,60000.000,0.000,0.000,14250.000,0.000,0.000,0.000,0.000,15000.000,0.000,0.000,61000.000,63000.000,100000.000,0.000,0.000,103000.000,61000.000,0.000,0.000,75000.000,0.000,81000.000,73800.000
2018-01-21 08:00:00,0.000,0.000,41250.000,57950.000,57000.000,34850.000,49450.000,52000.000,62000.000,0.000,59000.000,20416.667,27733.333,58000.000,0.000,0.000,0.000,12933.333,52116.667,55000.000,0.000,0.000,15000.000,0.000,0.000,0.000,2100.000,15000.000,0.000,42366.667,54900.000,48300.000,21666.667,0.000,0.000,8583.333,53883.333,0.000,42750.000,35000.000,0.000,32400.000,0.000
2018-01-21 09:00:00,0.000,0.000,0.000,0.000,9500.000,51000.000,0.000,39000.000,0.000,0.000,11800.000,0.000,52000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15000.000,0.000,0.000,0.000,9000.000,15000.000,0.000,62000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45000.000,0.000,0.000,0.000,0.000
2018-01-21 10:00:00,0.000,39000.000,0.000,0.000,0.000,18700.000,0.000,0.000,0.000,108166.667,0.000,0.000,26000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15000.000,0.000,0.000,0.000,9000.000,15000.000,0.000,3100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23250.000,0.000,0.000,0.000,0.000
2018-01-21 11:00:00,15033.333,45000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7333.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15000.000,0.000,0.000,0.000,9000.000,15000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10800.000
2018-01-21 12:00:00,41000.000,23250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15000.000,0.000,0.000,0.000,9000.000,15000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84600.000
2018-01-21 13:00:00,41000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24250.000,0.000,0.000,0.000,0.000,15000.000,0.000,0.000,0.000,9000.000,15000.000,0.000,0.000,0.000,0.000,45000.000,0.000,0.000,12016.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-21 14:00:00,5466.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75983.333,0.000,0.000,0.000,0.000,4750.000,0.000,0.000,0.000,4650.000,4250.000,0.000,0.000,0.000,0.000,56666.667,0.000,0.000,87550.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-21 15:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18133.333,0.000,0.000,0.000,0.000,0.000
2018-01-21 16:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72533.333,0.000,27500.000,0.000,0.000,0.000
2018-01-21 17:00:00,0.000,0.000,33750.000,0.000,0.000,0.000,0.000,0.000,46500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11183.333,15750.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75000.000,0.000,59400.000,0.000
2018-01-21 18:00:00,0.000,0.000,66250.000,4066.667,0.000,0.000,64400.000,0.000,62000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61000.000,63000.000,0.000,0.000,67150.000,0.000,0.000,0.000,0.000,11250.000,0.000,45900.000,0.000
2018-01-21 19:00:00,0.000,0.000,0.000,61000.000,34200.000,5100.000,64400.000,6933.333,12400.000,58666.667,34416.667,0.000,0.000,28033.333,0.000,0.000,0.000,30716.667,59000.000,60000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39266.667,44733.333,29400.000,48333.333,0.000,26333.333,30900.000,57950.000,0.000,3000.000,0.000,0.000,0.000,95400.000
2018-01-21 20:00:00,0.000,0.000,0.000,61000.000,57000.000,51000.000,0.000,52000.000,6200.000,45833.333,59000.000,0.000,40733.333,58000.000,0.000,0.000,0.000,97000.000,59000.000,60000.000,0.000,0.000,0.000,3600.000,0.000,1950.000,0.000,0.000,0.000,62000.000,0.000,0.000,100000.000,0.000,0.000,103000.000,61000.000,0.000,45000.000,26250.000,0.000,20250.000,75600.000
2018-01-21 21:00:00,0.000,32250.000,25000.000,50833.333,57000.000,51000.000,0.000,52000.000,62000.000,0.000,59000.000,0.000,52000.000,58000.000,0.000,0.000,0.000,56583.333,52116.667,46000.000,0.000,0.000,0.000,9000.000,0.000,9000.000,0.000,0.000,0.000,62000.000,0.000,0.000,66666.667,0.000,0.000,63516.667,49816.667,0.000,45000.000,75000.000,0.000,81000.000,0.000
2018-01-21 22:00:00,0.000,45000.000,68750.000,0.000,10450.000,44200.000,0.000,27733.333,34100.000,0.000,4916.667,0.000,42466.667,4833.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9000.000,0.000,9000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45000.000,11250.000,0.000,5400.000,0.000
2018-01-21 23:00:00,19816.667,17250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5250.000,0.000,0.000,9000.000,0.000,9000.000,0.000,0.000,0.000,0.000,0.000,6300.000,0.000,0.000,0.000,0.000,0.000,0.000,2250.000,0.000,0.000,0.000,0.000
2018-01-22 00:00:00,41000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9000.000,0.000,0.000,9000.000,0.000,9000.000,0.000,0.000,0.000,0.000,0.000,63000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-22 01:00:00,34166.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9000.000,0.000,0.000,9000.000,0.000,9000.000,0.000,0.000,0.000,0.000,0.000,25200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-22 02:00:00,0.000,0.000,0.000,0.000,0.000,0.000,39100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9000.000,0.000,0.000,3450.000,0.000,3150.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-22 03:00:00,0.000,0.000,0.000,0.000,0.000,0.000,55200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25416.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-22 04:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25666.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6750.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-22 05:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75166.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8133.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,95400.000
2018-01-22 06:00:00,0.000,0.000,1250.000,0.000,0.000,0.000,0.000,0.000,10333.333,0.000,0.000,9166.667,0.000,0.000,0.000,0.000,0.000,51733.333,0.000,0.000,0.000,7800.000,0.000,0.000,8250.000,0.000,0.000,0.000,0.000,2066.667,0.000,0.000,80000.000,0.000,0.000,46350.000,5083.333,0.000,0.000,7500.000,0.000,14850.000,0.000
2018-01-22 07:00:00,0.000,0.000,75000.000,10166.667,25650.000,0.000,0.000,0.000,62000.000,11000.000,0.000,25000.000,0.000,23200.000,0.000,0.000,0.000,97000.000,28516.667,26000.000,0.000,9000.000,0.000,0.000,15000.000,0.000,0.000,0.000,0.000,62000.000,0.000,8400.000,93333.333,0.000,0.000,90983.333,61000.000,0.000,0.000,75000.000,4750.000,81000.000,68400.000
2018-01-22 08:00:00,0.000,0.000,37500.000,61000.000,57000.000,0.000,44850.000,0.000,58900.000,110000.000,46216.667,15000.000,20800.000,58000.000,0.000,0.000,0.000,1616.667,59000.000,60000.000,0.000,9000.000,0.000,0.000,15000.000,0.000,0.000,0.000,0.000,52700.000,0.000,63000.000,0.000,0.000,15800.000,0.000,49816.667,99733.333,13500.000,36250.000,15000.000,28350.000,54000.000
2018-01-22 09:00:00,0.000,0.000,0.000,36600.000,24700.000,0.000,57500.000,0.000,0.000,9166.667,55066.667,0.000,52000.000,22233.333,0.000,0.000,0.000,0.000,20650.000,20000.000,0.000,9000.000,0.000,0.000,15000.000,0.000,0.000,0.000,0.000,0.000,0.000,33600.000,0.000,0.000,79000.000,0.000,0.000,0.000,45000.000,0.000,15000.000,0.000,0.000
2018-01-22 10:00:00,0.000,5250.000,0.000,0.000,0.000,44200.000,0.000,51133.333,0.000,0.000,0.000,0.000,32066.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9000.000,0.000,0.000,15000.000,0.000,0.000,0.000,0.000,0.000,49816.667,0.000,0.000,0.000,19750.000,0.000,0.000,0.000,45000.000,0.000,15000.000,0.000,0.000
2018-01-22 11:00:00,0.000,45000.000,0.000,0.000,0.000,51000.000,0.000,52000.000,0.000,18333.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9000.000,0.000,0.000,15000.000,0.000,0.000,0.000,0.000,0.000,58966.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3750.000,0.000,15000.000,0.000,0.000
2018-01-22 12:00:00,0.000,45000.000,0.000,0.000,0.000,11050.000,0.000,5200.000,0.000,100833.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4800.000,0.000,0.000,15000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15000.000,0.000,37800.000
2018-01-22 13:00:00,0.000,8250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15000.000,0.000,4350.000,0.000,0.000,0.000,0.000,0.000,78333.333,0.000,17116.667,0.000,0.000,111066.667,0.000,0.000,15000.000,0.000,63000.000
2018-01-22 14:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30716.667,0.000,0.000,0.000,0.000,0.000,0.000,2500.000,0.000,9000.000,0.000,0.000,0.000,0.000,0.000,21666.667,0.000,79000.000,8583.333,0.000,0.000,0.000,0.000,10250.000,0.000,0.000
2018-01-22 15:00:00,39633.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66283.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23700.000,89266.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-22 16:00:00,41000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45833.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-22 17:00:00,19816.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28933.333,69666.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61250.000,0.000,54000.000,0.000
2018-01-22 18:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43750.000,0.000,48600.000,81000.000
2018-01-22 19:00:00,0.000,0.000,75000.000,26433.333,18050.000,0.000,40250.000,0.000,26866.667,0.000,0.000,0.000,0.000,29000.000,0.000,0.000,0.000,0.000,36383.333,21000.000,0.000,0.000,0.000,0.000,0.000,0.000,2100.000,0.000,0.000,57866.667,0.000,40950.000,58333.333,0.000,0.000,0.000,58966.667,0.000,0.000,0.000,0.000,0.000,27000.000
2018-01-22 20:00:00,0.000,0.000,75000.000,61000.000,57000.000,7650.000,69000.000,10400.000,0.000,0.000,47200.000,0.000,26000.000,58000.000,0.000,0.000,0.000,90533.333,59000.000,60000.000,0.000,0.000,15000.000,0.000,0.000,0.000,0.000,14750.000,0.000,62000.000,43716.667,63000.000,100000.000,0.000,0.000,85833.333,61000.000,88400.000,18000.000,11250.000,0.000,0.000,7200.000
2018-01-22 21:00:00,0.000,0.000,15000.000,55916.667,57000.000,51000.000,54050.000,52000.000,0.000,0.000,59000.000,0.000,52000.000,58000.000,0.000,0.000,0.000,59816.667,57033.333,60000.000,0.000,0.000,15000.000,0.000,0.000,0.000,0.000,15000.000,0.000,40300.000,61000.000,46200.000,35000.000,0.000,0.000,60083.333,47783.333,4533.333,45000.000,75000.000,0.000,78300.000,91800.000
2018-01-22 22:00:00,0.000,0.000,0.000,0.000,15200.000,39100.000,0.000,37266.667,0.000,55000.000,19666.667,0.000,30333.333,0.000,0.000,0.000,0.000,0.000,0.000,2000.000,0.000,0.000,15000.000,0.000,0.000,0.000,0.000,15000.000,0.000,0.000,20333.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45000.000,17500.000,0.000,14850.000,0.000
2018-01-22 23:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21700.000,42166.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15000.000,0.000,0.000,0.000,0.000,15000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6000.000,0.000,0.000,0.000,0.000
2018-01-23 00:00:00,0.000,23250.000,0.000,0.000,0.000,0.000,0.000,0.000,62000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15000.000,0.000,0.000,0.000,0.000,15000.000,0.000,0.000,0.000,0.000,0.000,0.000,42133.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-23 01:00:00,0.000,45000.000,0.000,0.000,0.000,0.000,0.000,0.000,13433.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15000.000,0.000,0.000,0.000,0.000,15000.000,0.000,0.000,0.000,0.000,0.000,0.000,52666.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-23 02:00:00,0.000,26250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15000.000,0.000,0.000,0.000,0.000,15000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-23 03:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-23 04:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-23 05:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-23 06:00:00,26650.000,0.000,15000.000,0.000,0.000,0.000,9200.000,0.000,6200.000,44000.000,0.000,10833.333,0.000,0.000,0.000,0.000,0.000,48500.000,0.000,0.000,8700.000,0.000,0.000,5400.000,0.000,9000.000,0.000,0.000,0.000,0.000,0.000,0.000,80000.000,0.000,0.000,58366.667,0.000,0.000,0.000,6250.000,0.000,13500.000,77400.000
2018-01-23 07:00:00,41000.000,0.000,75000.000,26433.333,11400.000,0.000,69000.000,0.000,62000.000,110000.000,0.000,25000.000,0.000,5800.000,0.000,0.000,0.000,97000.000,23600.000,34000.000,9000.000,0.000,0.000,9000.000,0.000,9000.000,0.000,0.000,0.000,36166.667,24400.000,59850.000,100000.000,0.000,0.000,89266.667,55916.667,0.000,0.000,75000.000,0.000,81000.000,81000.000
2018-01-23 08:00:00,41000.000,0.000,30000.000,61000.000,57000.000,0.000,46000.000,0.000,57866.667,16500.000,0.000,14583.333,0.000,58000.000,0.000,0.000,0.000,8083.333,59000.000,60000.000,9000.000,0.000,0.000,9000.000,0.000,9000.000,0.000,0.000,0.000,62000.000,61000.000,53550.000,1666.667,0.000,0.000,0.000,52866.667,0.000,8250.000,37500.000,0.000,25650.000,0.000
2018-01-23 09:00:00,19816.667,0.000,0.000,17283.333,38000.000,37400.000,0.000,36400.000,0.000,0.000,59000.000,0.000,16466.667,40600.000,0.000,0.000,0.000,0.000,24583.333,16000.000,9000.000,0.000,0.000,9000.000,0.000,9000.000,0.000,0.000,0.000,15500.000,24400.000,0.000,0.000,0.000,0.000,0.000,0.000,70266.667,45000.000,0.000,0.000,0.000,0.000
2018-01-23 10:00:00,0.000,0.000,0.000,0.000,0.000,51000.000,0.000,52000.000,0.000,31166.667,44250.000,0.000,52000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9000.000,0.000,0.000,9000.000,0.000,9000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19750.000,0.000,0.000,29466.667,45000.000,0.000,0.000,0.000,0.000
2018-01-23 11:00:00,0.000,0.000,0.000,0.000,0.000,14450.000,0.000,14733.333,0.000,102666.667,0.000,0.000,39000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9000.000,0.000,0.000,9000.000,0.000,9000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,79000.000,0.000,0.000,0.000,6750.000,0.000,0.000,0.000,30600.000
2018-01-23 12:00:00,0.000,33750.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9000.000,0.000,0.000,8100.000,0.000,9000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19750.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75600.000
2018-01-23 13:00:00,0.000,45000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1650.000,0.000,0.000,0.000,0.000,2700.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31733.333,0.000,0.000,0.000,0.000,0.000
2018-01-23 14:00:00,0.000,19500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43650.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93333.333,0.000,0.000,63516.667,0.000,72533.333,0.000,0.000,0.000,0.000,0.000
2018-01-23 15:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25666.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56583.333,0.000,0.000,0.000,6900.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8333.333,0.000,0.000,36050.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-23 16:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,82500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75050.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2018-01-23 17:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38183.333,0.000,0.000,0.000,0.000,12500.000,0.000,31050.000,45000.000
2018-01-23 18:00:00,0.000,0.000,60000.000,0.000,0.000,0.000,43700.000,0.000,62000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75000.000,0.000,70200.000,57600.000
2018-01-23 19:00:00,0.000,0.000,60000.000,39650.000,4750.000,0.000,69000.000,0.000,0.000,0.000,0.000,0.000,0.000,8700.000,0.000,0.000,0.000,0.000,23600.000,32000.000,0.000,9000.000,0.000,0.000,0.000,0.000,4350.000,0.000,0.000,50633.333,35583.333,40950.000,25000.000,0.000,0.000,0.000,52866.667,0.000,0.000,23750.000,0.000,0.000,0.000
2018-01-23 20:00:00,10933.333,0.000,0.000,61000.000,57000.000,14450.000,29900.000,29466.667,0.000,0.000,46216.667,0.000,20800.000,58000.000,0.000,0.000,0.000,87300.000,59000.000,60000.000,0.000,9000.000,0.000,0.000,13250.000,0.000,9000.000,0.000,0.000,62000.000,61000.000,63000.000,100000.000,0.000,0.000,90983.333,61000.000,0.000,26250.000,0.000,1250.000,0.000,30600.000
2018-01-23 21:00:00,41000.000,0.000,0.000,51850.000,57000.000,51000.000,0.000,52000.000,10333.333,82500.000,59000.000,0.000,52000.000,58000.000,0.000,0.000,0.000,69516.667,59000.000,57000.000,0.000,8400.000,0.000,0.000,15000.000,0.000,9000.000,0.000,0.000,47533.333,56933.333,47250.000,58333.333,0.000,0.000,70383.333,49816.667,9066.667,45000.000,17500.000,15000.000,56700.000,79200.000
