,W11_3,W11_2,W11_1,W11_4
2025-10-13 16:00:00,72536.171875,128528.109375,108915.6640625,53756.09375
2025-10-13 17:00:00,66144.2578125,121231.5546875,101786.6484375,48051.875
2025-10-13 18:00:00,62663.44140625,116721.8671875,97490.75,45288.30078125
2025-10-13 19:00:00,60783.55859375,113725.4921875,94742.609375,44132.9140625
2025-10-13 20:00:00,60955.953125,112740.359375,94027.203125,45013.02734375
2025-10-13 21:00:00,63044.1015625,113692.0390625,95253.75,47768.984375
2025-10-13 22:00:00,65860.953125,115435.109375,97265.3828125,51193.35546875
2025-10-13 23:00:00,68957.625,117514.40625,99605.796875,54818.84765625
2025-10-14 00:00:00,72526.3828125,120139.296875,102479.96875,58848.13671875
2025-10-14 01:00:00,76376.046875,123129.0859375,105703.4921875,63087.36328125
2025-10-14 02:00:00,80533.5859375,126519.8515625,109309.25,67561.828125
2025-10-14 03:00:00,85156.921875,130479.453125,113461.7265625,72427.5625
2025-10-14 04:00:00,89958.75,134727.03125,117876.0234375,77388.9296875
2025-10-14 05:00:00,94680.140625,139012.0625,122301.078125,82201.9140625
2025-10-14 06:00:00,98590.9609375,142594.5625,125997.890625,86136.96875
2025-10-14 07:00:00,99351.59375,143090.328125,126594.21875,86880.2421875
2025-10-14 08:00:00,95744.3359375,139191.734375,122807.265625,83265.7265625
2025-10-14 09:00:00,88920.140625,131958.21875,115721.921875,76496.390625
2025-10-14 10:00:00,80250.1875,122704.3984375,106668.7421875,67974.5234375
2025-10-14 11:00:00,70972.0546875,112634.25,96858.328125,58957.03125
2025-10-14 12:00:00,61996.43359375,102687.125,87226.78125,50332.56640625
2025-10-14 13:00:00,52500.9140625,92031.640625,76945.484375,41281.1171875
2025-10-14 14:00:00,41630.19921875,79763.6328125,65124.30859375,30966.462890625
2025-10-14 15:00:00,30168.380859375,66650.359375,52548.8125,20182.080078125
2025-10-14 16:00:00,20005.111328125,54643.8203125,41127.1875,10788.416015625
2025-10-14 17:00:00,14695.421875,47358.3359375,34476.08984375,6299.42578125
2025-10-14 18:00:00,12314.49609375,42979.78515625,30744.41796875,4727.6083984375
2025-10-14 19:00:00,11538.576171875,40219.5234375,28635.484375,4734.4580078125
2025-10-14 20:00:00,12072.59375,38818.63671875,27879.873046875,6001.9931640625
2025-10-14 21:00:00,14440.3017578125,39344.7734375,29029.134765625,9033.73046875
2025-10-14 22:00:00,18460.861328125,41671.78125,31943.580078125,13622.9541015625
2025-10-14 23:00:00,23334.59375,45009.01171875,35829.1484375,18970.013671875
2025-10-15 00:00:00,29297.615234375,49616.2734375,40937.83984375,25301.705078125
2025-10-15 01:00:00,35773.77734375,54941.05078125,46710.953125,32036.455078125
2025-10-15 02:00:00,42453.9609375,60666.06640625,52824.53125,38865.37890625
2025-10-15 03:00:00,48847.49609375,66314.09375,58806.6015625,45294.84375
2025-10-15 04:00:00,54248.24609375,71158.3046875,63931.1640625,50638.37890625
2025-10-15 05:00:00,59550.8203125,76025.6484375,69033.375,55802.234375
2025-10-15 06:00:00,64770.6953125,81028.953125,74217.5390625,60807.23828125
2025-10-15 07:00:00,67182.4453125,83364.6484375,76693.1484375,62943.56640625
2025-10-15 08:00:00,65477.36328125,81635.2421875,75086.1328125,60953.34375
2025-10-15 09:00:00,60868.67578125,76965.5703125,70544.953125,56100.828125
2025-10-15 10:00:00,54795.875,70745.7578125,64474.09765625,49858.0078125
2025-10-15 11:00:00,48253.6875,63937.01953125,57841.31640625,43224.84375
2025-10-15 12:00:00,41608.41796875,56914.0078125,51021.82421875,36587.65625
2025-10-15 13:00:00,34144.484375,48940.921875,43284.08984375,29214.390625
2025-10-15 14:00:00,24905.3828125,39021.28125,33646.6171875,20162.705078125
2025-10-15 15:00:00,14979.970703125,28204.91796875,23178.705078125,10560.8046875
2025-10-15 16:00:00,8645.8408203125,20836.35546875,16186.5576171875,4630.8046875
2025-10-15 17:00:00,5761.0537109375,16856.541015625,12599.7646484375,2175.83251953125
2025-10-15 18:00:00,5613.5537109375,15635.0283203125,11766.578125,2444.574462890625
2025-10-15 19:00:00,6340.92529296875,15337.935546875,11843.6748046875,3557.130615234375
2025-10-15 20:00:00,7758.44580078125,15797.6279296875,12657.888671875,5319.78173828125
2025-10-15 21:00:00,10376.580078125,17553.66015625,14740.4951171875,8230.9384765625
2025-10-15 22:00:00,14250.2490234375,20690.34375,18166.908203125,12330.6533203125
2025-10-15 23:00:00,18940.93359375,24782.58984375,22507.90234375,17174.68359375
2025-10-16 00:00:00,24462.83984375,29863.55859375,27792.875,22767.521484375
2025-10-16 01:00:00,30507.568359375,35637.24609375,33715.01171875,28797.548828125
2025-10-16 02:00:00,37034.23828125,42072.48046875,40246.9375,35220.9375
2025-10-16 03:00:00,43794.6328125,48926.4296875,47141.29296875,41789.8984375
2025-10-16 04:00:00,51270.80859375,56685.94140625,54882.609375,48986.6484375
2025-10-16 05:00:00,59445.71875,65365.7109375,63480.953125,56784.1328125
2025-10-16 06:00:00,65922.75,72535.0078125,70505.203125,62797.3515625
2025-10-16 07:00:00,68673.5546875,76118.8984375,73897.1640625,65030.84375
2025-10-16 08:00:00,67523.6015625,75846.96875,73412.9921875,63365.12109375
2025-10-16 09:00:00,63629.36328125,72784.8125,70143.4609375,59006.90625
2025-10-16 10:00:00,58169.64453125,68048.0703125,65222.21875,53167.55859375
2025-10-16 11:00:00,52071.17578125,62530.140625,59552.76953125,46788.109375
2025-10-16 12:00:00,45877.875,56748.3125,53666.94921875,40417.265625
2025-10-16 13:00:00,38837.8984375,49981.828125,46825.08984375,33292.51171875
2025-10-16 14:00:00,30012.470703125,41250.11328125,38064.91796875,24496.439453125
2025-10-16 15:00:00,20537.052734375,31655.650390625,28494.365234375,15198.767578125
2025-10-16 16:00:00,14451.0888671875,25245.53515625,22166.462890625,9368.9443359375
2025-10-16 17:00:00,11288.08984375,21659.943359375,18690.248046875,6509.54345703125
2025-10-16 18:00:00,10605.1943359375,20522.0078125,17671.455078125,6140.927734375
2025-10-16 19:00:00,11067.4169921875,20532.923828125,17800.08203125,6904.79833984375
2025-10-16 20:00:00,12106.3271484375,21154.212890625,18531.798828125,8220.6474609375
2025-10-16 21:00:00,13945.2392578125,22619.296875,20095.17578125,10302.1689453125
2025-10-16 22:00:00,16625.109375,24992.7890625,22548.546875,13180.5146484375
2025-10-16 23:00:00,20211.025390625,28350.484375,25963.865234375,16913.72265625
2025-10-17 00:00:00,24032.818359375,32052.291015625,29703.8359375,20823.60546875
2025-10-17 01:00:00,27713.365234375,35695.09765625,33348.44140625,24536.84765625
2025-10-17 02:00:00,32160.00390625,40209.046875,37835.3203125,28962.267578125
2025-10-17 03:00:00,37001.1328125,45230.67578125,42796.76953125,33721.78515625
2025-10-17 04:00:00,42099.58203125,50629.28515625,48099.97265625,38674.23828125
2025-10-17 05:00:00,46969.9921875,55918.109375,53258.0078125,43340.21484375
2025-10-17 06:00:00,50668.25390625,60141.3515625,57317.875,46783.234375
2025-10-17 07:00:00,52369.26953125,62439.44921875,59429.1484375,48199.203125
2025-10-17 08:00:00,52001.40625,62692.0078125,59484.84375,47544.54296875
2025-10-17 09:00:00,50284.046875,61569.50390625,58169.3359375,45565.1875
2025-10-17 10:00:00,48137.26953125,59968.28125,56387.90234375,43196.203125
2025-10-17 11:00:00,44668.29296875,56957.078125,53219.5078125,39554.07421875
2025-10-17 12:00:00,41228.91015625,53875.1484375,50005.4296875,36006.703125
2025-10-17 13:00:00,37374.92578125,50290.90234375,46312.4375,32093.904296875
2025-10-17 14:00:00,32763.9609375,45844.38671875,41785.5546875,27483.275390625
2025-10-17 15:00:00,28000.30078125,41152.26171875,37053.2734375,22787.115234375
2025-10-17 16:00:00,24962.71484375,38059.890625,33944.55859375,19866.177734375
2025-10-17 17:00:00,23637.279296875,36623.05078125,32508.740234375,18680.98828125
2025-10-17 18:00:00,24016.1171875,36873.55859375,32766.46875,19200.75
2025-10-17 19:00:00,25097.001953125,37846.59375,33736.62109375,20414.892578125
2025-10-17 20:00:00,26259.86328125,38919.69921875,34808.85546875,21683.0078125
2025-10-17 21:00:00,28169.779296875,40771.29296875,36651.84375,23674.0703125
2025-10-17 22:00:00,30698.732421875,43290.5390625,39150.15234375,26251.88671875
2025-10-17 23:00:00,34272.52734375,46914.33984375,42736.171875,29837.0703125
2025-10-18 00:00:00,38763.23828125,51546.8359375,47306.36328125,34286.29296875
2025-10-18 01:00:00,43326.22265625,56344.4609375,52014.36328125,38748.1328125
2025-10-18 02:00:00,48046.828125,61405.7421875,56958.1484375,43321.9921875
2025-10-18 03:00:00,53061.62890625,66873.78125,62268.44921875,48136.37890625
2025-10-18 04:00:00,57886.35546875,72242.09375,67461.4609375,52708.42578125
2025-10-18 05:00:00,62238.6796875,77230.4375,72246.75,56763.44921875
2025-10-18 06:00:00,65475.703125,81185.0,75973.15625,59666.375
2025-10-18 07:00:00,66459.8984375,82934.7109375,77478.421875,60299.92578125
2025-10-18 08:00:00,65895.09375,83134.53125,77431.0546875,59396.1328125
2025-10-18 09:00:00,65320.60546875,83296.5703125,77351.1484375,58507.875
2025-10-18 10:00:00,66096.8828125,84798.5078125,78615.4453125,58990.5078125
2025-10-18 11:00:00,68523.421875,87950.6484375,81525.28125,61123.71875
2025-10-18 12:00:00,72147.8671875,92332.9296875,85654.359375,64440.7421875
2025-10-18 13:00:00,75764.90625,96771.09375,89819.5390625,67722.3671875
2025-10-18 14:00:00,77784.15625,99668.9140625,92425.1875,69384.7265625
2025-10-18 15:00:00,78678.625,101456.8046875,93913.921875,69924.1171875
2025-10-18 16:00:00,80016.6796875,103676.125,95835.53125,70920.71875
2025-10-18 17:00:00,82675.9609375,107215.5546875,99076.1484375,73243.4765625
2025-10-18 18:00:00,86272.2109375,111726.4140625,103277.0703125,76489.7109375
2025-10-18 19:00:00,89872.921875,116293.6640625,107517.6640625,79718.8125
2025-10-18 20:00:00,93234.15625,120677.6953125,111557.578125,82693.640625
2025-10-18 21:00:00,97054.375,125548.1953125,116073.921875,86108.7421875
2025-10-18 22:00:00,101208.5390625,130798.5234375,120955.8828125,89838.9375
2025-10-18 23:00:00,105364.2890625,136104.8125,125875.53125,93548.90625
2025-10-19 00:00:00,109521.3984375,141468.03125,130833.890625,97238.359375
2025-10-19 01:00:00,113368.4296875,146569.484375,135514.171875,100600.3046875
2025-10-19 02:00:00,117122.390625,151620.125,140128.921875,103855.3515625
2025-10-19 03:00:00,120848.4453125,156680.78125,144739.84375,107069.4453125
2025-10-19 04:00:00,124654.296875,161861.859375,149457.640625,110355.125
2025-10-19 05:00:00,128388.2890625,167008.375,154127.375,113558.0078125
2025-10-19 06:00:00,130786.7578125,170854.203125,157482.984375,115418.296875
2025-10-19 07:00:00,130595.265625,172108.265625,158242.484375,114703.4453125
2025-10-19 08:00:00,127155.203125,170042.03125,155697.265625,110793.15625
2025-10-19 09:00:00,121891.7109375,165995.015625,151212.125,105155.21875
2025-10-19 10:00:00,115449.9140625,160573.953125,145406.640625,98448.8125
2025-10-19 11:00:00,108884.65625,154838.234375,139377.546875,91734.5703125
2025-10-19 12:00:00,103387.640625,149947.734375,134233.625,86193.3359375
2025-10-19 13:00:00,97910.5234375,144898.25,128981.25,80758.25
2025-10-19 14:00:00,90721.609375,137942.5,121875.890625,73705.640625
2025-10-19 15:00:00,82889.7890625,130126.8046875,113978.34375,66105.125
2025-10-19 16:00:00,78435.578125,125490.0,109318.7421875,61978.8203125
2025-10-19 17:00:00,76771.984375,123538.703125,107379.84375,60672.9609375
2025-10-19 18:00:00,76517.3203125,122943.0078125,106816.125,60777.2265625
2025-10-19 19:00:00,76827.8125,122880.0859375,106802.9921875,61438.19140625
2025-10-19 20:00:00,77846.9765625,123522.09375,107495.9765625,62790.265625
2025-10-19 21:00:00,80253.8515625,125566.3515625,109594.4453125,65497.64453125
2025-10-19 22:00:00,83924.109375,128928.6484375,113001.1328125,69416.9609375
2025-10-19 23:00:00,88010.015625,132776.859375,116878.5078125,73695.0390625
2025-10-20 00:00:00,92163.078125,136771.4375,120884.0625,77980.8984375
2025-10-20 01:00:00,96285.1328125,140813.8125,124918.203125,82179.703125
2025-10-20 02:00:00,100463.2109375,144993.171875,129070.5234375,86378.671875
2025-10-20 03:00:00,104747.90625,149364.703125,133394.921875,90639.1875
2025-10-20 04:00:00,109163.515625,153950.09375,137910.65625,94968.7890625
2025-10-20 05:00:00,113263.515625,158308.9375,142178.296875,98927.953125
2025-10-20 06:00:00,116319.8515625,161693.015625,145451.359375,101806.8828125
2025-10-20 07:00:00,116870.0078125,162589.8125,146227.75,102161.0390625
2025-10-20 08:00:00,114216.4296875,160266.859375,143794.0625,99331.5703125
2025-10-20 09:00:00,109483.9296875,155758.484375,139204.53125,94481.328125
2025-10-20 10:00:00,103393.2734375,149746.53125,133153.453125,88352.1328125
2025-10-20 11:00:00,96702.84375,142963.53125,126410.0,81715.8515625
2025-10-20 12:00:00,91505.7265625,137523.453125,121032.5390625,76643.2109375
2025-10-20 13:00:00,86305.859375,131949.859375,115561.9609375,71634.1484375
2025-10-20 14:00:00,80029.65625,125153.3359375,108912.546875,65618.53125
2025-10-20 15:00:00,73364.28125,117817.140625,101775.3515625,59293.7890625
2025-10-20 16:00:00,68777.015625,112446.3203125,96611.3984375,55089.68359375
2025-10-20 17:00:00,66495.5859375,109282.3671875,93708.5078125,53226.625
2025-10-20 18:00:00,66048.953125,107935.9765625,92632.5234375,53191.67578125
2025-10-20 19:00:00,66235.25,107229.2109375,92198.9765625,53769.84375
2025-10-20 20:00:00,67251.9296875,107376.0546875,92616.9375,55148.2109375
2025-10-20 21:00:00,69686.2578125,108998.4375,94498.1171875,57902.21484375
2025-10-20 22:00:00,73237.6484375,111828.25,97564.734375,61713.5
2025-10-20 23:00:00,77396.953125,115372.0,101317.421875,66066.609375
2025-10-21 00:00:00,81957.8046875,119432.390625,105557.8515625,70751.3203125
2025-10-21 01:00:00,87177.7421875,124283.4609375,110555.140625,76026.1015625
2025-10-21 02:00:00,92771.21875,129645.1640625,116024.0546875,81592.453125
2025-10-21 03:00:00,98112.40625,134895.546875,121342.2578125,86832.09375
2025-10-21 04:00:00,103387.7890625,140215.671875,126691.5390625,91932.3359375
2025-10-21 05:00:00,108515.515625,145520.75,131987.21875,96823.0859375
2025-10-21 06:00:00,112476.921875,149779.5,136201.046875,100492.9140625
2025-10-21 07:00:00,113721.2265625,151397.578125,137751.6875,101415.5546875
2025-10-21 08:00:00,111386.796875,149436.96875,135719.890625,98774.765625
2025-10-21 09:00:00,106445.734375,144787.078125,131019.1875,93587.5234375
2025-10-21 10:00:00,99846.4453125,138342.203125,124559.2890625,86830.2734375
2025-10-21 11:00:00,92413.1328125,130893.8203125,117141.421875,79346.3828125
2025-10-21 12:00:00,85079.1484375,123378.046875,109695.15625,72065.1171875
2025-10-21 13:00:00,77358.0546875,115298.328125,101738.8828125,64492.12109375
2025-10-21 14:00:00,68132.5703125,105516.7578125,92136.515625,55520.9453125
2025-10-21 15:00:00,58349.57421875,94984.1171875,81818.71875,46127.59765625
2025-10-21 16:00:00,51742.84765625,87438.671875,74568.328125,39993.1015625
2025-10-21 17:00:00,47890.3671875,82526.6796875,69984.8671875,36648.4921875
2025-10-21 18:00:00,45968.83984375,79510.015625,67308.0390625,35240.93359375
2025-10-21 19:00:00,44771.4140625,77202.9453125,65348.4375,34549.5
2025-10-21 20:00:00,44511.203125,75841.515625,64336.828125,34777.94140625
2025-10-21 21:00:00,45658.65234375,75928.5546875,64765.078125,36376.12890625
2025-10-21 22:00:00,47773.296875,77057.671875,66217.328125,38888.96875
2025-10-21 23:00:00,50737.859375,79123.484375,68584.765625,42193.7265625
2025-10-22 00:00:00,54610.48046875,82207.421875,71941.7265625,46338.24609375
2025-10-22 01:00:00,58710.97265625,85645.53125,75617.984375,50623.828125
2025-10-22 02:00:00,63151.09375,89545.5625,79723.234375,55186.734375
2025-10-22 03:00:00,67894.3515625,93907.609375,84252.2578125,60001.26953125
2025-10-22 04:00:00,72614.8359375,98370.5,88837.546875,64709.91015625
2025-10-22 05:00:00,77683.90625,103315.1171875,93870.234375,69686.046875
2025-10-22 06:00:00,82170.71875,107817.1640625,98419.6484375,74011.3515625
2025-10-22 07:00:00,84436.546875,110208.4375,100822.5859375,76067.5859375
2025-10-22 08:00:00,83586.9140625,109523.0546875,100137.796875,74997.875
2025-10-22 09:00:00,80088.9296875,106156.2265625,96778.0234375,71309.1640625
2025-10-22 10:00:00,74981.4609375,101092.109375,91742.640625,66074.4453125
2025-10-22 11:00:00,69019.6015625,95054.921875,85764.78125,60062.06640625
2025-10-22 12:00:00,62585.34375,88414.3203125,79217.9296875,53658.33984375
2025-10-22 13:00:00,55205.1015625,80681.9765625,71619.015625,46393.8125
2025-10-22 14:00:00,46250.86328125,71195.8203125,62316.9921875,37653.8359375
2025-10-22 15:00:00,36649.703125,60862.19921875,52217.76171875,28370.15234375
2025-10-22 16:00:00,30608.599609375,53911.03515625,45561.5546875,22746.296875
2025-10-22 17:00:00,27180.505859375,49496.6953125,41461.64453125,19766.50390625
2025-10-22 18:00:00,25624.619140625,46930.66015625,39218.7890625,18661.712890625
2025-10-22 19:00:00,25163.279296875,45464.66015625,38076.796875,18637.943359375
2025-10-22 20:00:00,25744.732421875,45073.05859375,38002.76953125,19629.947265625
2025-10-22 21:00:00,27633.62890625,46054.3203125,39285.0390625,21885.46484375
2025-10-22 22:00:00,30531.8671875,48141.859375,41646.77734375,25091.875
2025-10-22 23:00:00,33969.63671875,50873.5234375,44625.375,28775.220703125
2025-10-23 00:00:00,37911.22265625,54226.90625,48193.28125,32894.90625
2025-10-23 01:00:00,42254.91796875,58109.9453125,52255.0625,37346.91015625
2025-10-23 02:00:00,46876.0,62396.4375,56682.42578125,41996.875
2025-10-23 03:00:00,51959.44921875,67298.59375,61680.71484375,47047.30078125
2025-10-23 04:00:00,57542.38671875,72847.8125,67285.6328125,52514.2734375
2025-10-23 05:00:00,63154.55859375,78579.7734375,73027.734375,57940.3203125
2025-10-23 06:00:00,68088.7890625,83782.0859375,78195.515625,62619.6015625
2025-10-23 07:00:00,70820.953125,86900.6953125,81242.8984375,65046.453125
2025-10-23 08:00:00,70359.2578125,86875.421875,81128.3515625,64268.8671875
2025-10-23 09:00:00,67202.9296875,84140.2421875,78306.921875,60828.4375
2025-10-23 10:00:00,62270.62109375,79533.7109375,73632.6953125,55677.37109375
2025-10-23 11:00:00,56693.7109375,74160.4375,68222.7890625,49961.98046875
2025-10-23 12:00:00,50750.1171875,68290.3828125,62349.2890625,43959.25
2025-10-23 13:00:00,43767.87890625,61238.82421875,55332.05078125,37006.984375
2025-10-23 14:00:00,35305.87109375,52534.171875,46708.44140625,28673.74609375
2025-10-23 15:00:00,26420.173828125,43239.22265625,37515.2734375,20032.3984375
2025-10-23 16:00:00,21213.486328125,37440.04296875,31882.6328125,15161.7353515625
2025-10-23 17:00:00,18718.283203125,34278.93359375,28915.466796875,13023.1640625
2025-10-23 18:00:00,18221.623046875,33103.0625,27938.548828125,12881.0390625
2025-10-23 19:00:00,18772.830078125,32994.43359375,28026.62890625,13765.7275390625
2025-10-23 20:00:00,20193.154296875,33795.71875,29015.240234375,15488.1279296875
2025-10-23 21:00:00,23123.986328125,36178.3125,31566.876953125,18674.638671875
2025-10-23 22:00:00,27322.603515625,39936.6171875,35465.26171875,23063.603515625
2025-10-23 23:00:00,31975.7421875,44270.68359375,39906.42578125,27837.720703125
2025-10-24 00:00:00,36867.4296875,48982.50390625,44685.82421875,32774.3203125
2025-10-24 01:00:00,41964.1640625,54019.85546875,49756.74609375,37848.6015625
2025-10-24 02:00:00,47519.6875,59651.0078125,55381.890625,43309.70703125
2025-10-24 03:00:00,53170.74609375,65533.390625,61219.4609375,48792.0
2025-10-24 04:00:00,58874.6875,71599.8359375,67196.6328125,54260.8203125
2025-10-24 05:00:00,64730.19140625,77977.0546875,73436.8125,59824.3671875
2025-10-24 06:00:00,69722.7890625,83610.734375,78896.5390625,64454.08984375
2025-10-24 07:00:00,72538.5546875,87174.0546875,82252.046875,66863.84375
2025-10-24 08:00:00,72579.4921875,88009.46875,82862.171875,66490.375
2025-10-24 09:00:00,69933.96875,86131.2578125,80762.109375,63454.73046875
2025-10-24 10:00:00,65670.2890625,82543.046875,76973.375,58873.1796875
2025-10-24 11:00:00,60711.42578125,78135.359375,72396.578125,53677.26171875
2025-10-24 12:00:00,55843.91796875,73673.3125,67810.09375,48656.0234375
2025-10-24 13:00:00,50362.75,68481.125,62518.68359375,43096.16015625
2025-10-24 14:00:00,42898.84375,61147.9375,55128.40625,35642.86328125
2025-10-24 15:00:00,34587.83203125,52783.35546875,46743.58984375,27446.697265625
2025-10-24 16:00:00,29686.943359375,47650.27734375,41644.828125,22750.166015625
2025-10-24 17:00:00,27150.5,44795.7578125,38852.89453125,20459.23046875
2025-10-24 18:00:00,25809.32421875,43091.91015625,37226.60546875,19381.115234375
2025-10-24 19:00:00,24583.921875,41476.8671875,35699.578125,18418.791015625
2025-10-24 20:00:00,24010.009765625,40492.68359375,34811.92578125,18109.873046875
2025-10-24 21:00:00,24666.09765625,40744.29296875,35161.34375,19017.05859375
2025-10-24 22:00:00,26083.79296875,41787.1875,36295.765625,20653.78125
2025-10-24 23:00:00,27673.3515625,43045.12890625,37636.328125,22435.5546875
2025-10-25 00:00:00,29931.400390625,45021.19921875,39683.37890625,24851.126953125
2025-10-25 01:00:00,32734.65625,47606.640625,42323.71484375,27770.427734375
2025-10-25 02:00:00,35866.73828125,50595.0546875,45347.7734375,30973.173828125
2025-10-25 03:00:00,39248.8203125,53912.18359375,48679.2578125,34379.0546875
2025-10-25 04:00:00,42770.7265625,57471.48046875,52228.515625,37871.32421875
2025-10-25 05:00:00,46552.23828125,61360.09765625,56084.7109375,41582.6328125
2025-10-25 06:00:00,50071.02734375,65076.515625,59743.11328125,44983.640625
2025-10-25 07:00:00,51924.87109375,67198.78125,61786.91796875,46688.78125
2025-10-25 08:00:00,51798.67578125,67367.0390625,61868.46875,46402.16015625
2025-10-25 09:00:00,51439.671875,67295.71875,61711.9609375,45891.5703125
2025-10-25 10:00:00,50980.85546875,67112.859375,61445.56640625,45292.60546875
2025-10-25 11:00:00,51093.05859375,67489.90625,61741.42578125,45275.95703125
2025-10-25 12:00:00,52048.3359375,68713.8984375,62882.42578125,46104.5625
2025-10-25 13:00:00,53194.859375,70150.734375,64229.47265625,47115.734375
2025-10-25 14:00:00,53510.05078125,70774.2109375,64757.05859375,47290.359375
2025-10-25 15:00:00,53431.99609375,71003.9140625,64889.90625,47060.21484375
2025-10-25 16:00:00,53870.515625,71741.5703125,65532.35546875,47371.87109375
2025-10-25 17:00:00,55314.41015625,73491.3359375,67184.140625,48687.6484375
2025-10-25 18:00:00,57407.0546875,75920.984375,69506.546875,50638.52734375
2025-10-25 19:00:00,59539.62890625,78424.0078125,71889.1015625,52611.30859375
2025-10-25 20:00:00,62022.61328125,81324.640625,74654.9375,54916.484375
2025-10-25 21:00:00,65355.23828125,85125.4140625,78308.3046875,58047.35546875
2025-10-25 22:00:00,69227.28125,89530.4765625,82546.625,61686.921875
2025-10-25 23:00:00,73333.6953125,94246.046875,87072.375,65525.30859375
2025-10-26 00:00:00,77468.3203125,99058.5625,91669.125,69356.484375
2025-10-26 01:00:00,81502.0625,103853.734375,96232.078125,73050.75
2025-10-26 02:00:00,85417.4921875,108601.6171875,100718.9609375,76600.9453125
2025-10-26 03:00:00,89231.6953125,113301.2421875,105136.8984375,80023.0625
2025-10-26 04:00:00,93521.109375,118554.5546875,110087.1953125,83896.1484375
2025-10-26 05:00:00,97837.5,123915.8359375,115114.7578125,87766.6015625
2025-10-26 06:00:00,100977.2578125,128160.09375,119009.5625,90437.0859375
2025-10-26 07:00:00,102235.0390625,130563.53125,121048.1015625,91217.859375
2025-10-26 08:00:00,101105.796875,130569.7109375,120687.7734375,89632.890625
2025-10-26 09:00:00,98366.046875,128894.0703125,118661.7109375,86489.9296875
2025-10-26 10:00:00,94600.1484375,126078.359375,115524.6171875,82392.6328125
2025-10-26 11:00:00,89931.5,122240.8515625,111378.9765625,77476.6015625
2025-10-26 12:00:00,85694.46875,118662.65625,107552.625,73076.8203125
2025-10-26 13:00:00,80229.171875,113711.3359375,102395.125,67526.046875
2025-10-26 14:00:00,72218.75,106036.90625,94562.2109375,59528.81640625
2025-10-26 15:00:00,63396.94921875,97315.8828125,85751.25,50841.13671875
2025-10-26 16:00:00,58172.9921875,91993.1171875,80397.96875,45849.8828125
2025-10-26 17:00:00,55402.0078125,89009.59375,77420.921875,43355.24609375
2025-10-26 18:00:00,54801.0078125,88136.3203125,76574.796875,43044.01953125
2025-10-26 19:00:00,55169.859375,88211.265625,76686.7109375,43696.796875
2025-10-26 20:00:00,56081.87890625,88826.8046875,77344.0390625,44877.3671875
2025-10-26 21:00:00,58124.5,90592.7890625,79150.875,47161.578125
2025-10-26 22:00:00,61542.91796875,93785.515625,82374.25,50778.1640625
2025-10-26 23:00:00,65630.8671875,97708.1484375,86320.5625,55007.29296875
2025-10-27 00:00:00,70240.125,102250.5078125,90855.2578125,59703.984375
2025-10-27 01:00:00,75368.5390625,107403.015625,95974.5546875,64852.77734375
2025-10-27 02:00:00,80992.296875,113166.46875,101676.46875,70431.2890625
2025-10-27 03:00:00,86409.09375,118843.5625,107260.328125,75738.8125
2025-10-27 04:00:00,91035.65625,123828.71875,112125.453125,80201.21875
2025-10-27 05:00:00,95384.7578125,128626.125,116777.9453125,84337.7734375
2025-10-27 06:00:00,98668.859375,132436.375,120421.09375,87369.6796875
2025-10-27 07:00:00,99848.09375,134190.21875,121993.1796875,88274.90625
2025-10-27 08:00:00,98374.3984375,133282.390625,120904.984375,86538.5546875
2025-10-27 09:00:00,95012.859375,130417.1640625,117877.9609375,82958.1953125
2025-10-27 10:00:00,90069.328125,125854.125,113185.6796875,77862.6875
2025-10-27 11:00:00,84304.078125,120320.9296875,107564.90625,72012.4921875
2025-10-27 12:00:00,78059.0625,114149.15625,101351.609375,65788.1640625
2025-10-27 13:00:00,71942.703125,107954.703125,95165.2578125,59791.6640625
2025-10-27 14:00:00,66205.625,102009.375,89263.3203125,54235.38671875
2025-10-27 15:00:00,61255.79296875,96709.9296875,84051.2421875,49532.47265625
2025-10-27 16:00:00,57724.3984375,92722.5859375,80184.1875,46291.93359375
2025-10-27 17:00:00,56023.94921875,90505.328125,78107.6875,44898.05859375
2025-10-27 18:00:00,55936.23828125,89882.65625,77634.2734375,45114.765625
2025-10-27 19:00:00,56681.38671875,90098.6640625,78001.234375,46145.6875
2025-10-27 20:00:00,58259.609375,91173.3125,79222.8203125,47981.9453125
2025-10-27 21:00:00,60543.2421875,93002.5390625,81188.2109375,50486.7109375
2025-10-27 22:00:00,63776.109375,95840.765625,84146.578125,53892.1171875
2025-10-27 23:00:00,67800.9453125,99557.109375,87961.171875,58041.2421875
2025-10-28 00:00:00,72087.125,103635.9140625,92113.109375,62385.23828125
2025-10-28 01:00:00,76286.4375,107723.421875,96246.9453125,66578.1796875
2025-10-28 02:00:00,80366.2890625,111788.7734375,100333.0,70604.0546875
2025-10-28 03:00:00,84627.03125,116140.5,104675.453125,74767.6875
2025-10-28 04:00:00,88890.8828125,120580.6796875,109082.34375,78877.125
2025-10-28 05:00:00,92592.625,124557.109375,112998.875,82378.2734375
2025-10-28 06:00:00,95244.8515625,127548.2734375,115908.9140625,84796.6171875
2025-10-28 07:00:00,96755.1796875,129449.90625,117713.28125,86051.3125
2025-10-28 08:00:00,96278.796875,129381.109375,117540.90625,85318.3828125
2025-10-28 09:00:00,93855.2265625,127330.9921875,115394.875,82675.1953125
2025-10-28 10:00:00,89104.3359375,122865.28125,110856.203125,77752.8671875
